"item_id","initially_scraped","user_id","title","currency_symbol","price","description","brand","label","size","gender","color1","status","photos","catalog_id","url","reserved_for_user_id","favourites","view_count","is_admin_alerted","active_bid_count"
"2135610798","2022-09-27 13:20:37.309562","79562987","Rotes/pinkes spitzen top ","€","29.00 ","Nicht gecropped! Hat leider einen zugenähtes Loch vorne rechts, ein Foto wird bald beigefügt. Es ist wegen Muster nicht auffällig!

!!VERSENDE AM NÄCHSTEN TAG!!


mehrere Artikel Kaufen = Rabatt bekommen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss","Vintage","Vintage","S / 36 / 8","male","Pink","Good","x","14","https://www.vinted.de/women/clothes/tops-and-t-shirts/camis/2135610798-rotespinkes-spitzen-top",,"51","270",,"1"
"2135604426","2022-09-27 13:20:37.309566","79562987","Satin Baby blaues mini kleid ","€","35.00 ","Träger sind verstellbar M/L

!!VERSENDE AM NÄCHSTEN TAG!!


mehrere Artikel Kaufen = Rabatt bekommen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss","Vintage","Vintage","M / 38 / 10","male","Turquoise","Very good","x","178","https://www.vinted.de/women/clothes/dresses/mini-dresses/2135604426-satin-baby-blaues-mini-kleid",,"27","149","False","1"
"2134161318","2022-09-27 13:20:37.309571","79562987","Süßes corset top mit Hackenverschlusse vorne","€","39.00 ","Sehr stretchy


!!VERSENDE AM NÄCHSTEN TAG!!


mehrere Artikel Kaufen = Rabatt bekommen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss","Vintage","Vintage","M / 38 / 10","male","Black","Very good","x","221","https://www.vinted.de/women/clothes/tops-and-t-shirts/t-shirts/2134161318-susses-corset-top-mit-hackenverschlusse-vorne",,"29","124","False","0"
"2132686977","2022-09-27 13:20:37.309576","79562987","Süßes weißes corset top mit spitze","€","39.00 ","!!VERSENDE AM NÄCHSTEN TAG!!


mehrere Artikel Kaufen = Rabatt bekommen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss","Vintage","Vintage","S / 36 / 8","male","White","Very good","x","14","https://www.vinted.de/women/clothes/tops-and-t-shirts/camis/2132686977-susses-weisses-corset-top-mit-spitze",,"33","196",,"0"
"2125865621","2022-09-27 13:20:37.309581","79562987","True 90er mesh Oberlage blaues mini Kleid ","€","39.00 ","Stretchy

!!VERSENDE AM NÄCHSTEN TAG!!


mehrere Artikel Kaufen = Rabatt bekommen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss","Vintage","Vintage","S / 36 / 8","male","Blue","Good","x","178","https://www.vinted.de/women/clothes/dresses/mini-dresses/2125865621-true-90er-mesh-oberlage-blaues-mini-kleid",,"24","177","False","0"
"2125423204","2022-09-27 13:20:37.309586","79562987","Fairy vintage Kleid floral","€","39.00 ","!!VERSENDE AM NÄCHSTEN TAG!!


mehrere Artikel Kaufen = Rabatt bekommen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss","Vintage","Vintage","S / 36 / 8","male","Beige","Very good","x","1056","https://www.vinted.de/women/clothes/dresses/midi-dresses/2125423204-fairy-vintage-kleid-floral",,"5","116","False","0"
"2109733982","2022-09-27 13:20:37.309590","79562987","Hacken top lila/Khaki/gelb/orange","€","19.00 ","Nicht stretchy! 


!!VERSENDE AM NÄCHSTEN TAG!!


mehrere Artikel Kaufen = Rabatt bekommen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss","Vintage","Vintage","S / 36 / 8","male","Beige","Very good","x","1041","https://www.vinted.de/women/clothes/tops-and-t-shirts/crop-tops/2109733982-hacken-top-lilakhakigelborange",,"40","210","False","0"
"2109715685","2022-09-27 13:20:37.309595","79562987","Satin altrosa mit Mesh/spitze","€","35.00 ","Super süß

!!VERSENDE AM NÄCHSTEN TAG!!


mehrere Artikel Kaufen = Rabatt bekommen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss","Vintage","Vintage","S / 36 / 8","male","Rose","Very good","x","14","https://www.vinted.de/women/clothes/tops-and-t-shirts/camis/2109715685-satin-altrosa-mit-meshspitze",,"50","203","False","0"
"2109710121","2022-09-27 13:20:37.309600","79562987","Fairy grunge goblin y2k mesh top ","€","29.00 ","True vintage, dehnbar 

!!VERSENDE AM NÄCHSTEN TAG!!


mehrere Artikel Kaufen = Rabatt bekommen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss","Vintage","Vintage","M / 38 / 10","male","Pink","Very good","x","221","https://www.vinted.de/women/clothes/tops-and-t-shirts/t-shirts/2109710121-fairy-grunge-goblin-y2k-mesh-top",,"26","99",,"0"
"2109676967","2022-09-27 13:20:37.309605","79562987","Vamp Burgundrot samt corset top ","€","39.00 ","True vintage, die elastische Bünde sind nicht mehr so elastisch 

!!VERSENDE AM NÄCHSTEN TAG!!


mehrere Artikel Kaufen = Rabatt bekommen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss
","Vintage","Vintage","S / 36 / 8","male","Red","Good","x","1041","https://www.vinted.de/women/clothes/tops-and-t-shirts/crop-tops/2109676967-vamp-burgundrot-samt-corset-top",,"69","262",,"0"
"2108960437","2022-09-27 13:20:37.309610","79562987","Rosa fairy corset top mit hacken und Rüschen ","€","42.00 ","Stretchy, S/M

!!VERSENDE AM NÄCHSTEN TAG!!


mehrere Artikel Kaufen = Rabatt bekommen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss ","Vintage","Vintage","S / 36 / 8","male","Pink","Very good","x","14","https://www.vinted.de/women/clothes/tops-and-t-shirts/camis/2108960437-rosa-fairy-corset-top-mit-hacken-und-ruschen",,"66","267",,"1"
"2106680269","2022-09-27 13:20:37.309614","79562987","Vintage schwarzes top ","€","35.00 ","Stretchy 

!!VERSENDE AM NÄCHSTEN TAG!!


mehrere Artikel Kaufen = Rabatt bekommen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss 


","Vintage","Vintage","S / 36 / 8","male","Black","Very good","x","14","https://www.vinted.de/women/clothes/tops-and-t-shirts/camis/2106680269-vintage-schwarzes-top",,"40","249","False","0"
"2091379466","2022-09-27 13:20:37.309619","79562987","Corset top mit Spitze und Hackenverschlusse vorne ","€","29.00 ","Super schön, stretchy 

!!VERSENDE AM NÄCHSTEN TAG!!


mehrere Artikel Kaufen = Rabatt bekommen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss 
","Vintage","Vintage","M / 38 / 10","male","Black","Very good","x","14","https://www.vinted.de/women/clothes/tops-and-t-shirts/camis/2091379466-corset-top-mit-spitze-und-hackenverschlusse-vorne",,"27","127",,"0"
"2089728320","2022-09-27 13:20:37.309624","79562987","True vintage rosa Baumwolle Kleid xxs/xs","€","49.00 ","Super süßes Kleid von Hammerschmid



!!VERSENDE AM NÄCHSTEN TAG!!


mehrere Artikel Kaufen = Rabatt bekommen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss 


","Vintage","Vintage","XS / 34 / 6","male","Pink","Very good","x","1065","https://www.vinted.de/women/clothes/dresses/summer-dresses/2089728320-true-vintage-rosa-baumwolle-kleid-xxsxs",,"5","73","False","0"
"2084570316","2022-09-27 13:20:37.309630","79562987","Pinkes babydoll Sommerkleid mit Schleife ","€","29.00 ","Reißverschluss an der Seite


!!VERSENDE AM NÄCHSTEN TAG!!


mehrere Artikel Kaufen = Rabatt bekommen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss 
","Vintage","Vintage","M / 38 / 10","male","Pink","Very good","x","1065","https://www.vinted.de/women/clothes/dresses/summer-dresses/2084570316-pinkes-babydoll-sommerkleid-mit-schleife",,"3","68","False","0"
"2083264310","2022-09-27 13:20:37.309635","79562987","Kookaï Mesh Oberlage Kleid ","€","49.00 ","Mit floralem Muster, super süß. Hat ein paar wingize 'kratzen', die nicht beim Tragen auffällig sind.


!!VERSENDE AM NÄCHSTEN TAG!!


mehrere Artikel Kaufen = Rabatt bekommen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss ","Vintage","Vintage","S / 36 / 8","male","Blue","Very good","x","1065","https://www.vinted.de/women/clothes/dresses/summer-dresses/2083264310-kookai-mesh-oberlage-kleid",,"43","348","False","0"
"2081947316","2022-09-27 13:20:37.309640","79562987","Qipao/cheongsam - Style Minikleid, Schwaz mit Glitzer, stretchy ","€","59.00 ","Super schmeichelhaft 

!!VERSENDE AM NÄCHSTEN TAG!!


mehrere Artikel Kaufen = Rabatt bekommen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss ","Vintage","Vintage","S / 36 / 8","male","Black","Very good","x","1058","https://www.vinted.de/women/clothes/dresses/little-black-dresses/2081947316-qipaocheongsam-style-minikleid-schwaz-mit-glitzer-stretchy",,"54","322",,"0"
"2081936090","2022-09-27 13:20:37.309644","79562987","Cottagecore gingham Sommerkleid hellblau","€","35.00 ","Mit einem Schlitz, Reißverschluss an der seite, Polyester!

!!VERSENDE AM NÄCHSTEN TAG!!


mehrere Artikel Kaufen = Rabatt bekommen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss ","Vintage","Vintage","S / 36 / 8","male","Turquoise","New without tags","x","1065","https://www.vinted.de/women/clothes/dresses/summer-dresses/2081936090-cottagecore-gingham-sommerkleid-hellblau",,"30","169","False","3"
"2081883890","2022-09-27 13:20:37.309649","79562987","Super süßes weiches Weißes Top mit spitze ","€","25.00 ","True vintage

!!VERSENDE AM NÄCHSTEN TAG!!


mehrere Artikel Kaufen = Rabatt bekommen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss ","Vintage","Vintage","S / 36 / 8","male","White","Very good","x","14","https://www.vinted.de/women/clothes/tops-and-t-shirts/camis/2081883890-super-susses-weiches-weisses-top-mit-spitze",,"22","111",,"0"
"2081875729","2022-09-27 13:20:37.309654","79562987","Pastel Rosa Spitzenkleid / Negligee ","€","25.00 ","Durchsichtig!  Körbchen 70B/75A

!!VERSENDE AM NÄCHSTEN TAG!!


mehrere Artikel Kaufen = Rabatt bekommen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss 
","Vintage","Vintage","S / 36 / 8","male","Pink","Very good","x","178","https://www.vinted.de/women/clothes/dresses/mini-dresses/2081875729-pastel-rosa-spitzenkleid-negligee",,"17","151",,"0"
"2081333589","2022-09-27 13:20:37.309659","79562987","True vintage 50er BH Top","€","29.00 ","Super cool als Crop top, aber durchsichtig! Würde auch cool auf einem anderen Top aussehen


!!VERSENDE AM NÄCHSTEN TAG!!


mehrere Artikel Kaufen = Rabatt bekommen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss 
","Vintage","Vintage","S / 36 / 8","male","White","Good","x","1041","https://www.vinted.de/women/clothes/tops-and-t-shirts/crop-tops/2081333589-true-vintage-50er-bh-top",,"45","508",,"1"
"2080030122","2022-09-27 13:20:37.309663","79562987","Süßes rosa Mesh top ","€","29.00 ","Durchsichtig, stretchy 

!!VERSENDE AM NÄCHSTEN TAG!!


mehrere Artikel Kaufen = Rabatt bekommen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss ","Vintage","Vintage","S / 36 / 8","male","Pink","Very good","x","14","https://www.vinted.de/women/clothes/tops-and-t-shirts/camis/2080030122-susses-rosa-mesh-top",,"45","153",,"1"
"2079663590","2022-09-27 13:20:37.309668","79562987","Vintage Midi Rock mit einer Schleife ","€","39.00 ","Super süß, doppellagig

!!VERSENDE AM NÄCHSTEN TAG!!


mehrere Artikel Kaufen = Rabatt bekommen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss ","Vintage","Vintage","M / 38 / 10","male","Cream","Very good","x","199","https://www.vinted.de/women/clothes/skirts/midi-skirts/2079663590-vintage-midi-rock-mit-einer-schleife",,"20","181","False","0"
"2079658174","2022-09-27 13:20:37.309672","79562987","Kookaï doppellagiges Mesh midi Kleid ","€","49.00 ","Stretchy, sehr schmeichelhaft 

!!VERSENDE AM NÄCHSTEN TAG!!


mehrere Artikel Kaufen = Rabatt bekommen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss ","Vintage","Vintage","S / 36 / 8","male","Orange","Very good","x","1065","https://www.vinted.de/women/clothes/dresses/summer-dresses/2079658174-kookai-doppellagiges-mesh-midi-kleid",,"63","313","False","0"
"2075791721","2022-09-27 13:20:37.309677","79562987","Super süßes hell blaues baby doll mit Mesh Oberlage und Spitze S/M","€","55.00 ","!!VERSENDE AM NÄCHSTEN TAG!!


mehrere Artikel Kaufen = Rabatt bekommen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss ","Vintage","Vintage","S / 36 / 8","male","Turquoise","Very good","x","1065","https://www.vinted.de/women/clothes/dresses/summer-dresses/2075791721-super-susses-hell-blaues-baby-doll-mit-mesh-oberlage-und-spitze-sm",,"24","229","False","0"
"2075727644","2022-09-27 13:20:37.309682","79562987","Süßer hell grüner fairy midi Rock","€","35.00 ","!!VERSENDE AM NÄCHSTEN TAG!!


mehrere Artikel Kaufen = Rabatt bekommen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss ","Vintage","Vintage","M / 38 / 10","male","Green","Very good","x","199","https://www.vinted.de/women/clothes/skirts/midi-skirts/2075727644-susser-hell-gruner-fairy-midi-rock",,"14","105","False","0"
"2075310100","2022-09-27 13:20:37.309687","79562987","Super cooles true vintage 90er Mesh Oberlage blau und schwarzes minikleid","€","69.00 ","!!VERSENDE AM NÄCHSTEN TAG!!


mehrere Artikel Kaufen = Rabatt bekommen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss ","Vintage","Vintage","S / 36 / 8","male","Black","Very good","x","178","https://www.vinted.de/women/clothes/dresses/mini-dresses/2075310100-super-cooles-true-vintage-90er-mesh-oberlage-blau-und-schwarzes-minikleid",,"98","607","False","1"
"2075292438","2022-09-27 13:20:37.309692","79562987","Super süßes blaues Mesh top mit rosaner Spitze","€","39.00 ","!!VERSENDE AM NÄCHSTEN TAG!!


mehrere Artikel Kaufen = Rabatt bekommen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss ","Vintage","Vintage","S / 36 / 8","male","Rose","Very good","x","14","https://www.vinted.de/women/clothes/tops-and-t-shirts/camis/2075292438-super-susses-blaues-mesh-top-mit-rosaner-spitze",,"42","122",,"0"
"2073334983","2022-09-27 13:20:37.309696","79562987","True Y2K schwarzes top, stretchy s/m","€","39.00 ","!!VERSENDE AM NÄCHSTEN TAG!!


mehrere Artikel Kaufen = Rabatt bekommen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss ","Vintage","Vintage","S / 36 / 8","male","Black","Very good","x","1044","https://www.vinted.de/women/clothes/tops-and-t-shirts/halterneck-tops/2073334983-true-y2k-schwarzes-top-stretchy-sm",,"21","147",,"0"
"2073328803","2022-09-27 13:20:37.309701","79562987","Pink Mesh corset top mit gepolsterten Körbchen ","€","45.00 ","Super süß, hat ein winziges Loch hinten, überhaupt  nicht auffällig.


!!VERSENDE AM NÄCHSTEN TAG!!


mehrere Artikel Kaufen = Rabatt bekommen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss ball  


","Vintage","Vintage","S / 36 / 8","male","Pink","Very good","x","14","https://www.vinted.de/women/clothes/tops-and-t-shirts/camis/2073328803-pink-mesh-corset-top-mit-gepolsterten-korbchen",,"25","120",,"0"
"2063991813","2022-09-27 13:20:37.309706","79562987","Weißes body aus Mesh/spitze ","€","35.00 ","Durchsichtig, nicht neu mit Etikett!!


!!VERSENDE AM NÄCHSTEN TAG!!

mehrere Artikel Kaufen = Rabatt Bekomen:)

Antworte alle Fragen!

corsage korsage korsett negligee dessous valentinstag valentines day spagegttitop vintagetop vintagecorsage vintagekorsett 3 maria berlin berlinstyle crop spitze spitzentop lingerie unterwäsche sexy cute durchsichtig transparent jordan uo princess mini sommer euphoria rue jules maddy tiktok angel angelic bratz barbie doll mall fairy fee cottage suisses cottagecore milkmaid low rise cargo prom bimbo feminin goth grunge deconstructed  coquette dollette dollz demonic goth mallgoth abiballkleid abschluss ball  


","Vintage","Vintage","S / 36 / 8","male","White","New with tags","x","14","https://www.vinted.de/women/clothes/tops-and-t-shirts/camis/2063991813-weisses-body-aus-meshspitze",,"102","971",,"0"
